local_authority_name,year_quarter,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,LGVs,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs,all_motor_vehicles,year,region_id,region_name,region_ons_code,local_authority_id,local_authority_code,easting,northing,latitude,longitude,count_records
Sunderland,2013Q3,390.0,1266.0,177746.0,2220.0,32702.0,3819.0,798.0,928.0,334.0,769.0,3850.0,10498.0,224432.0,2013.0,11.0,North East,E12000001,94.0,E08000024,"435200, 439203, 438775, 438180, 437255, 436055, 435000, 431000, 439735, 439000, 436569, 429534, 437279","556000, 558657, 557352, 557130, 555948, 555085, 554000, 555440, 556884, 556661, 554964, 553175, 557273","54.892203361, 54.887971763, 54.910013852, 54.905145568, 54.879527331, 54.921652052, 54.89751315, 54.907371911, 54.908599132, 54.889128618, 54.903340831, 54.896881626, 54.872053248","-1.439690883, -1.420261177, -1.452913108, -1.390136302, -1.455788002, -1.393268775, -1.420746611, -1.431240886, -1.397004599, -1.40634329, -1.540875597, -1.381786467, -1.517870621",312.0
Sunderland,2013Q4,79.0,503.0,97639.0,700.0,16433.0,1905.0,354.0,464.0,183.0,477.0,1210.0,4593.0,119868.0,2013.0,11.0,North East,E12000001,94.0,E08000024,"434400, 435170, 440169, 440493, 439600, 439443, 435000","556706, 557220, 559400, 556073, 549397, 557078, 557500","54.928106699, 54.910991986, 54.838167082, 54.906812305, 54.908133574, 54.897755541, 54.903527267","-1.453939483, -1.38641792, -1.383899181, -1.370133081, -1.464738032, -1.375044995, -1.455606267",156.0
Sunderland,2014Q2,251.0,690.0,130735.0,1083.0,24807.0,3297.0,647.0,774.0,388.0,2006.0,2054.0,9166.0,166481.0,2014.0,11.0,North East,E12000001,94.0,E08000024,"437000, 438153, 436492, 437906, 436888, 428570, 437279, 434500, 431559, 439880, 428750, 436443, 434400, 436320, 430059, 440048, 430580, 438517, 437628","558609, 555292, 559400, 555948, 550710, 556600, 558010, 556347, 553918, 556478, 557251, 554180, 553803, 558304, 551530, 554986, 557169, 558962, 558972","54.850012132, 54.900266791, 54.903301918, 54.857202657, 54.877677288, 54.901597102, 54.924418569, 54.888629687, 54.896881626, 54.921278038, 54.90849655, 54.91534462, 54.881056051, 54.879211625, 54.924112721, 54.890960842, 54.907882266, 54.917838523, 54.928106699","-1.524390857, -1.406361834, -1.464214452, -1.420261177, -1.379652951, -1.556250135, -1.509550429, -1.425176202, -1.414905173, -1.400785239, -1.410415805, -1.433518518, -1.376761895, -1.426201524, -1.464738032, -1.55317833, -1.435482852, -1.532556452, -1.432149485",456.0
Sunderland,2014Q3,165.0,505.0,93230.0,816.0,16214.0,2327.0,468.0,588.0,163.0,756.0,1168.0,5470.0,116235.0,2014.0,11.0,North East,E12000001,94.0,E08000024,"438775, 438180, 429534, 437255, 434280, 429300, 436055, 436569, 434300, 432190","549800, 557352, 549770, 555085, 554800, 556880, 555440, 554964, 556661, 553175","54.841848571, 54.841580356, 54.905609021, 54.887095252, 54.889128618, 54.903340831, 54.872053248, 54.892203361, 54.887971763, 54.910013852","-1.439690883, -1.420746611, -1.544783838, -1.431240886, -1.397004599, -1.40634329, -1.540875597, -1.467751758, -1.467436804, -1.499503204",240.0
Sunderland,2014Q4,41.0,957.0,182358.0,926.0,32857.0,4090.0,1085.0,1181.0,367.0,1645.0,4603.0,12971.0,230069.0,2014.0,11.0,North East,E12000001,94.0,E08000024,"435200, 435170, 431655, 433480, 440493, 433807, 439443, 435000","556000, 556706, 553159, 556073, 554000, 549397, 549174, 556990","54.879527331, 54.89751315, 54.836256732, 54.906512998, 54.872206217, 54.838167082, 54.897755541, 54.903527267","-1.453939483, -1.38641792, -1.452913108, -1.455788002, -1.508253767, -1.370133081, -1.479372911, -1.475185957",180.0
Sunderland,2015Q1,57.0,7.0,3130.0,0.0,737.0,52.0,15.0,2.0,3.0,4.0,0.0,76.0,3950.0,2015.0,11.0,North East,E12000001,94.0,E08000024,"436320, 438153, 438517, 436443, 437628","557251, 554180, 553803, 558010, 555292","54.881056051, 54.890960842, 54.91534462, 54.90849655, 54.877677288","-1.414905173, -1.406361834, -1.435482852, -1.433518518, -1.400785239",120.0
Sunderland,2015Q2,572.0,2140.0,339034.0,2404.0,58847.0,7372.0,1521.0,1778.0,691.0,3370.0,5937.0,20669.0,423094.0,2015.0,11.0,North East,E12000001,94.0,E08000024,"435200, 436492, 437906, 436888, 428570, 437279, 441378, 430000, 435000, 440000, 431559, 433480, 433620, 439000, 434400, 430059, 440048, 430580, 438775","554000, 558609, 554260, 560410, 555170, 559400, 555948, 555440, 556595, 558010, 557500, 556478, 553918, 557760, 556990, 553052, 556000, 558304, 554986, 557169, 558962, 558972","54.915200548, 54.879527331, 54.928106699, 54.906512998, 54.910991986, 54.89751315, 54.903183795, 54.912954111, 54.936845222, 54.907882266, 54.921278038, 54.879211625, 54.924112721, 54.892203361, 54.881972021, 54.870537283, 54.901597102, 54.924418569, 54.888629687, 54.896881626, 54.890054847, 54.917838523","-1.455606267, -1.455788002, -1.524390857, -1.479372911, -1.420261177, -1.452913108, -1.47750704, -1.397004599, -1.556250135, -1.509550429, -1.392825329, -1.356766887, -1.53368606, -1.377551424, -1.464738032, -1.410415805, -1.426201524, -1.376761895, -1.455888496, -1.532556452, -1.377586075, -1.432149485",504.0
Sunderland,2015Q3,317.0,365.0,61329.0,679.0,11875.0,1446.0,363.0,373.0,145.0,1376.0,938.0,4641.0,78889.0,2015.0,11.0,North East,E12000001,94.0,E08000024,"432000, 438180, 437255, 437000, 430000, 436055, 436569, 429534","557730, 557352, 551530, 555085, 554964, 556661, 553175, 557690","54.857202657, 54.913023458, 54.903340831, 54.913259239, 54.889128618, 54.872053248, 54.887971763, 54.910013852","-1.439690883, -1.425176202, -1.420746611, -1.40634329, -1.540875597, -1.502372105, -1.533572381, -1.431240886",192.0
Sunderland,2015Q4,13.0,18.0,2981.0,73.0,572.0,25.0,12.0,0.0,1.0,0.0,0.0,38.0,3682.0,2015.0,11.0,North East,E12000001,94.0,E08000024,"435170, 439443","556706, 549397","54.903527267, 54.838167082","-1.38641792, -1.453939483",36.0
Sunderland,2016Q1,25.0,11.0,3250.0,4.0,751.0,24.0,15.0,1.0,9.0,3.0,0.0,52.0,4068.0,2016.0,11.0,North East,E12000001,94.0,E08000024,"436320, 438153, 438517, 436443, 437628","557251, 554180, 553803, 558010, 555292","54.881056051, 54.890960842, 54.91534462, 54.90849655, 54.877677288","-1.414905173, -1.406361834, -1.435482852, -1.433518518, -1.400785239",120.0
Sunderland,2016Q2,551.0,493.0,89830.0,2699.0,13142.0,1166.0,210.0,285.0,66.0,121.0,123.0,1971.0,108135.0,2016.0,11.0,North East,E12000001,94.0,E08000024,"439650, 437093, 431559, 430059, 436492, 436888, 440655, 440048, 437906, 431700, 430580, 438775, 435000, 428570, 429534, 437279","556000, 558304, 555170, 557800, 557352, 558666, 555915, 554986, 555948, 555440, 557169, 558962, 558609, 553918, 558972, 556478","54.924112721, 54.892203361, 54.907882266, 54.917838523, 54.910013852, 54.921278038, 54.890054847, 54.913341364, 54.921042454, 54.897732584, 54.896598888, 54.901597102, 54.924418569, 54.888629687, 54.896881626, 54.879211625","-1.432149485, -1.556250135, -1.410415805, -1.420261177, -1.509550429, -1.376761895, -1.423165426, -1.383039727, -1.507241296, -1.524390857, -1.397004599, -1.540875597, -1.532556452, -1.426201524, -1.455888496, -1.367242035",384.0
Sunderland,2016Q3,311.0,701.0,106581.0,903.0,18183.0,2620.0,496.0,612.0,187.0,1174.0,1131.0,6220.0,132588.0,2016.0,11.0,North East,E12000001,94.0,E08000024,"429600, 438180, 437255, 430670, 430000, 436055, 432190","555400, 559500, 555085, 556880, 554964, 553175, 559000","54.924818868, 54.929247512, 54.905609021, 54.892445515, 54.889128618, 54.872053248, 54.887971763","-1.439690883, -1.499503204, -1.420746611, -1.533810042, -1.40634329, -1.539677309, -1.522929472",168.0
Sunderland,2016Q4,106.0,283.0,52944.0,663.0,10015.0,1024.0,211.0,393.0,94.0,924.0,709.0,3355.0,67260.0,2016.0,11.0,North East,E12000001,94.0,E08000024,"435170, 433480, 433000, 433420, 439443","552000, 556706, 549397, 553400, 556990","54.906512998, 54.874285236, 54.838167082, 54.903527267, 54.861677076","-1.453939483, -1.38641792, -1.480885101, -1.479372911, -1.487268345",120.0
Sunderland,2017Q1,55.0,18.0,4022.0,11.0,946.0,32.0,14.0,3.0,12.0,12.0,7.0,80.0,5077.0,2017.0,11.0,North East,E12000001,94.0,E08000024,"436320, 438153, 438517, 436443, 437628","557251, 554180, 553803, 558010, 555292","54.881056051, 54.890960842, 54.91534462, 54.90849655, 54.877677288","-1.414905173, -1.406361834, -1.435482852, -1.433518518, -1.400785239",120.0
Sunderland,2017Q2,372.0,445.0,134622.0,1868.0,23624.0,2185.0,532.0,676.0,228.0,1129.0,2185.0,6935.0,167494.0,2017.0,11.0,North East,E12000001,94.0,E08000024,"438500, 431559, 430059, 436492, 436888, 428750, 440048, 435000, 437906, 430580, 439000, 428570","556000, 558304, 557130, 554986, 548400, 557169, 558962, 558609, 553918, 555510, 556600, 558972, 556478","54.907882266, 54.917838523, 54.921278038, 54.829219911, 54.903301918, 54.89285356, 54.89751315, 54.907371911, 54.901597102, 54.924418569, 54.888629687, 54.879211625, 54.924112721","-1.432149485, -1.556250135, -1.410415805, -1.509550429, -1.376761895, -1.55317833, -1.455788002, -1.393268775, -1.524390857, -1.532556452, -1.426201524, -1.456706466, -1.401282414",300.0
Sunderland,2017Q3,150.0,730.0,159812.0,1266.0,31227.0,3413.0,806.0,1049.0,406.0,2745.0,2341.0,10760.0,203795.0,2017.0,11.0,North East,E12000001,94.0,E08000024,"434400, 438775, 438180, 431655, 433480, 437000, 437255, 440691, 436055, 429534, 437279","553159, 559400, 557352, 551530, 555948, 555085, 555440, 554964, 553175, 551835, 556990","54.910013852, 54.857202657, 54.928106699, 54.859657744, 54.906512998, 54.872206217, 54.889128618, 54.896881626, 54.872053248, 54.892203361, 54.887971763","-1.439690883, -1.479372911, -1.420261177, -1.508253767, -1.425176202, -1.420746611, -1.397004599, -1.40634329, -1.540875597, -1.464738032, -1.367642213",264.0
Sunderland,2017Q4,147.0,220.0,46942.0,728.0,6925.0,547.0,92.0,230.0,87.0,167.0,139.0,1262.0,56077.0,2017.0,11.0,North East,E12000001,94.0,E08000024,"435170, 434500, 439113, 440590, 439443","559873, 556706, 549397, 550710, 560600","54.93201106, 54.938426093, 54.838167082, 54.903527267, 54.850012132","-1.38641792, -1.391134624, -1.464214452, -1.453939483, -1.367983786",108.0
Sunderland,2018Q1,27.0,16.0,3129.0,6.0,802.0,36.0,11.0,1.0,1.0,1.0,4.0,54.0,4007.0,2018.0,11.0,North East,E12000001,94.0,E08000024,"436320, 438153, 438517, 436443, 437628","557251, 554180, 553803, 558010, 555292","54.881055, 54.890959, 54.908495, 54.915343, 54.877676","-1.4149052, -1.4354829, -1.4335185, -1.4007853, -1.4063619",120.0
Sunderland,2018Q2,778.0,875.0,153587.0,2402.0,24381.0,2210.0,446.0,770.0,254.0,746.0,508.0,4934.0,186179.0,2018.0,11.0,North East,E12000001,94.0,E08000024,"432000, 435971, 440460, 436492, 438800, 437906, 432022, 436888, 428570, 429356, 439221, 438975, 431300, 431559, 437078, 431704, 440024, 439000, 439129, 436064, 430059, 439279, 440048, 440179, 429300, 430580","556800, 556048, 558609, 553494, 559254, 556190, 556702, 554800, 556478, 553918, 557000, 559176, 552907, 555861, 556630, 556893, 555744, 558304, 552550, 554986, 557169, 558962, 554740, 557431, 559226, 558972","54.879211625, 54.924111, 54.906742, 54.910733, 54.902893, 54.887094, 54.904289, 54.866729, 54.869918, 54.885873, 54.925745, 54.924417, 54.907881, 54.917837, 54.926124, 54.901596, 54.89765, 54.89541, 54.874681, 54.905387, 54.926363, 54.896187, 54.89915, 54.903524, 54.888628, 54.921277","-1.5022491, -1.3745861, -1.4406248, -1.5243909, -1.3767619, -1.5447839, -1.3705458, -1.4232738, -1.3938047, -1.5029058, -1.3964551, -1.4262016, -1.5075569, -1.3903156, -1.4104158, -1.556250135, -1.5436438, -1.3892426, -1.3770084, -1.5133698, -1.3909796, -1.5095505, -1.4321495, -1.5325565, -1.4392157, -1.3933266",612.0
Sunderland,2018Q3,345.0,387.0,82776.0,1785.0,13316.0,999.0,265.0,391.0,140.0,297.0,337.0,2429.0,100693.0,2018.0,11.0,North East,E12000001,94.0,E08000024,"435298, 436738, 438775, 438750, 438180, 437255, 429534, 435181, 433807, 434300, 436055, 437500, 432126, 437279","553090, 549800, 557352, 555050, 555948, 555085, 553175, 555440, 556530, 554964, 549174, 555031, 559546, 548031","54.872052, 54.892202, 54.88797, 54.910012, 54.888794, 54.836255, 54.901998, 54.841847, 54.871555, 54.825882, 54.88868, 54.929363, 54.889127, 54.89688","-1.5009223, -1.4288127, -1.4674368, -1.4525338, -1.4207466, -1.4521129, -1.4202612, -1.4396909, -1.3970046, -1.4063433, -1.5408756, -1.3972482, -1.416932, -1.475186",324.0
Sunderland,2018Q4,221.0,179.0,27533.0,271.0,4628.0,344.0,65.0,74.0,48.0,57.0,27.0,615.0,33226.0,2018.0,11.0,North East,E12000001,94.0,E08000024,"435170, 432200, 439979, 437011, 439443, 431549, 431422","552514, 556706, 558278, 550000, 558130, 549397, 558137","54.916507, 54.865815, 54.918211, 54.916952, 54.843783, 54.838166, 54.903526","-1.5113435, -1.3786393, -1.5001125, -1.4539395, -1.386418, -1.4241601, -1.509347",156.0
Sunderland,2019Q1,175.0,389.0,98466.0,489.0,17340.0,1659.0,402.0,742.0,183.0,946.0,1363.0,5295.0,121979.0,2019.0,11.0,North East,E12000001,94.0,E08000024,"436320, 436930, 434635, 430000, 438517, 439000, 436443, 437628","557251, 554180, 553803, 558767, 556595, 558455, 560410, 555292","54.903182, 54.936844, 54.919433, 54.877676, 54.922401, 54.881055, 54.890959, 54.908495","-1.4611472, -1.5336861, -1.4149052, -1.4335185, -1.3928254, -1.425382, -1.4007853, -1.4354829",192.0
Sunderland,2019Q2,638.0,1366.0,274545.0,3327.0,50666.0,4917.0,1105.0,1939.0,420.0,3079.0,3038.0,14498.0,344402.0,2019.0,11.0,North East,E12000001,94.0,E08000024,"439680, 437000, 438153, 436492, 437906, 440469, 436888, 429600, 432288, 431655, 439600, 438710, 428733, 432190, 434500, 431559, 441416, 436432, 436691, 433620, 436437, 436310, 434521, 428775, 431211, 430059, 435693, 432366, 430580","556800, 558464, 556290, 558218, 558609, 553875, 554260, 545817, 546206, 552991, 557220, 550710, 555706, 558010, 556478, 553159, 557256, 555849, 556880, 558298, 556250, 552414, 555493, 551530, 554986, 557169, 558962, 558972, 551806","54.878814, 54.924111, 54.857201, 54.850011, 54.908132, 54.905048, 54.899485, 54.899769, 54.872205, 54.905608, 54.88197, 54.893133, 54.907881, 54.809401, 54.8648, 54.870352, 54.917349, 54.89512, 54.860006, 54.919241, 54.918112, 54.805906, 54.908831, 54.924417, 54.915343, 54.89655, 54.901596, 54.888628, 54.921277","-1.5082538, -1.4298041, -1.5399028, -1.5243909, -1.4063619, -1.5537141, -1.4446989, -1.4642145, -1.4985411, -1.4262016, -1.3562661, -1.4631064, -1.5528632, -1.4104158, -1.4251762, -1.3827793, -1.5148976, -1.3979094, -1.3701721, -1.4995032, -1.4347409, -1.5095505, -1.4321495, -1.5325565, -1.4346143, -1.435084, -1.4969138, -1.3838992, -1.4775071",696.0
Sunderland,2019Q3,609.0,627.0,103137.0,1150.0,17195.0,1524.0,343.0,362.0,120.0,512.0,835.0,3696.0,125805.0,2019.0,11.0,North East,E12000001,94.0,E08000024,"437312, 438775, 438180, 429534, 437255, 438412, 441452, 431053, 430000, 438320, 440048, 438707, 436055, 428760, 437279, 436606, 438143","558304, 555400, 552425, 559016, 556554, 553548, 555085, 555948, 557352, 557200, 555440, 552146, 554964, 556598, 558295, 557690, 559100, 553175","54.917837, 54.910012, 54.90275, 54.889127, 54.89688, 54.872052, 54.892202, 54.88797, 54.892444, 54.913022, 54.864896, 54.908691, 54.917884, 54.902718, 54.924384, 54.862637, 54.875364, 54.925095","-1.5408756, -1.4045342, -1.4310581, -1.5335724, -1.5338101, -1.3557037, -1.5529627, -1.5172699, -1.4207466, -1.4202612, -1.4396909, -1.3970046, -1.397574, -1.4063849, -1.4063433, -1.3767619, -1.4196627, -1.4022839",432.0
Sunderland,2019Q4,4.0,9.0,2780.0,122.0,533.0,41.0,5.0,3.0,4.0,0.0,0.0,53.0,3497.0,2019.0,11.0,North East,E12000001,94.0,E08000024,"435170, 439443","556706, 549397","54.903526, 54.838166","-1.386418, -1.4539395",48.0
Sunderland,2020Q1,1467.0,783.0,133727.0,2292.0,32116.0,2898.0,600.0,1192.0,304.0,1372.0,2854.0,9220.0,178138.0,,,,,,,,,,,
Sunderland,2020Q2,1890.0,935.0,160065.0,2407.0,41322.0,3756.0,775.0,1658.0,466.0,1924.0,3512.0,12091.0,216820.0,2020.0,11.0,North East,E12000001,94.0,E08000024,"432000, 440000, 435200, 436064, 434280, 439660, 431053, 433807, 440024, 429300, 436437, 432022, 439735, 435000, 434521, 437078","556000, 555744, 557730, 555170, 559226, 557256, 549770, 556554, 554000, 554800, 555861, 549174, 557400, 557273, 558010, 556893, 546206","54.90275, 54.908598, 54.89541, 54.905387, 54.896187, 54.926124, 54.809401, 54.908831, 54.913258, 54.890053, 54.915199, 54.909745, 54.879526, 54.897512, 54.836255, 54.841579, 54.887094","-1.3829387, -1.455788, -1.5447839, -1.475186, -1.5023721, -1.4677518, -1.5022491, -1.4529131, -1.3817865, -1.4232738, -1.3770084, -1.4392157, -1.4346143, -1.5172699, -1.4631064, -1.3775515, -1.4558885",396.0
Sunderland,2020Q3,1044.0,631.0,107389.0,2177.0,22910.0,2041.0,424.0,725.0,141.0,821.0,2197.0,6349.0,139456.0,2020.0,11.0,North East,E12000001,94.0,E08000024,"440000, 431422, 437312, 439331, 437000, 434635, 435181, 438320, 438707, 439000, 438398, 438143","557760, 556550, 559016, 551530, 558767, 556497, 552146, 556598, 559000, 558137, 559546, 559100","54.862637, 54.925095, 54.857201, 54.901729, 54.924148, 54.922401, 54.902159, 54.912953, 54.916952, 54.929363, 54.902718, 54.924384","-1.4045342, -1.4251762, -1.3933471, -1.3775861, -1.5113435, -1.4525338, -1.4196627, -1.397574, -1.4063849, -1.3878518, -1.4611472, -1.4027414",288.0
Sunderland,2020Q4,1467.0,783.0,133727.0,2292.0,32116.0,2898.0,600.0,1192.0,304.0,1372.0,2854.0,9220.0,178138.0,,,,,,,,,,,
Sunderland,2021Q1,18.0,92.0,16175.0,845.0,2552.0,107.0,22.0,31.0,3.0,12.0,21.0,196.0,19860.0,2021.0,11.0,North East,E12000001,94.0,E08000024,439203,556884,54.905144,-1.3901363,24.0
Sunderland,2021Q2,487.0,714.0,180056.0,1606.0,38983.0,3014.0,831.0,1423.0,183.0,1048.0,2545.0,9044.0,230403.0,2021.0,11.0,North East,E12000001,94.0,E08000024,"432000, 436064, 434500, 431655, 440169, 431053, 439279, 430000, 438707, 436437, 432022, 437078, 440024, 434521, 432190","555744, 557730, 553159, 557256, 556554, 556880, 556595, 554740, 555861, 550710, 557078, 559226, 559100, 556893, 546206","54.896187, 54.926124, 54.925095, 54.809401, 54.90275, 54.913258, 54.850011, 54.905608, 54.903182, 54.908831, 54.872205, 54.906811, 54.885873, 54.89541, 54.905387","-1.375045, -1.4631064, -1.5336861, -1.5082538, -1.3892426, -1.5022491, -1.3770084, -1.4232738, -1.4346143, -1.5172699, -1.4392157, -1.397574, -1.4995032, -1.5023721, -1.4642145",360.0
Sunderland,2021Q3,202.0,759.0,166234.0,2695.0,37770.0,3424.0,973.0,1661.0,184.0,1060.0,4614.0,11916.0,219374.0,2021.0,11.0,North East,E12000001,94.0,E08000024,"435200, 437312, 437000, 439242, 435181, 430000, 438320, 435000, 431422, 439512","556000, 556739, 555400, 551530, 556397, 554000, 552146, 556598, 558137, 559546","54.857201, 54.900744, 54.879526, 54.897512, 54.892444, 54.903838, 54.916952, 54.929363, 54.902718, 54.862637","-1.455788, -1.4045342, -1.4251762, -1.5338101, -1.3895478, -1.5113435, -1.4525338, -1.4196627, -1.4529131, -1.3853842",240.0
Sunderland,2021Q4,62.0,86.0,25203.0,78.0,4973.0,360.0,78.0,189.0,34.0,119.0,591.0,1371.0,31711.0,2021.0,11.0,North East,E12000001,94.0,E08000024,"428750, 438143","556600, 559016","54.924384, 54.9033","-1.4063849, -1.5531784",48.0
Sunderland,2022Q1,112.0,67.0,16844.0,605.0,3140.0,216.0,47.0,82.0,7.0,45.0,66.0,463.0,21119.0,2022.0,11.0,North East,E12000001,94.0,E08000024,439000,557130,54.90737,-1.3932688,24.0
Sunderland,2022Q2,343.0,1032.0,234753.0,1123.0,57764.0,4796.0,1184.0,3038.0,367.0,2314.0,5586.0,17285.0,311957.0,2022.0,11.0,North East,E12000001,94.0,E08000024,"435200, 436064, 437000, 433000, 441452, 433807, 439279, 440024, 438707, 429300, 431000, 432022, 437078, 435000, 434300","556000, 558657, 555744, 549800, 552425, 551530, 554000, 554800, 554740, 555861, 549174, 553400, 559226, 559100, 556893","54.89541, 54.905387, 54.896187, 54.926124, 54.925095, 54.857201, 54.879526, 54.836255, 54.897512, 54.841847, 54.887094, 54.921651, 54.864896, 54.874284, 54.885873","-1.455788, -1.5447839, -1.4251762, -1.4674368, -1.5178706, -1.3557037, -1.3892426, -1.5022491, -1.4232738, -1.4872684, -1.4392157, -1.3770084, -1.397574, -1.4529131, -1.475186",360.0
Sunderland,2022Q3,305.0,832.0,175337.0,1315.0,41230.0,3962.0,756.0,1793.0,384.0,1799.0,3049.0,11743.0,230457.0,2022.0,11.0,North East,E12000001,94.0,E08000024,"429600, 432000, 437312, 431655, 434635, 435181, 431053, 438320, 436437, 434521, 432190, 438143","553159, 557256, 559016, 556554, 552907, 558767, 556880, 552146, 556598, 559000, 559546, 546206","54.809401, 54.90275, 54.924817, 54.922401, 54.905608, 54.872205, 54.908831, 54.869918, 54.929363, 54.902718, 54.924384, 54.862637","-1.4045342, -1.4631064, -1.5082538, -1.5029058, -1.4525338, -1.4346143, -1.4196627, -1.5172699, -1.4063849, -1.4995032, -1.4611472, -1.5396773",288.0
Sunderland,2022Q4,74.0,111.0,27015.0,197.0,5123.0,466.0,94.0,157.0,11.0,31.0,91.0,850.0,33296.0,2022.0,11.0,North East,E12000001,94.0,E08000024,"435000, 431422","558137, 555170","54.916952, 54.890053","-1.5113435, -1.4558885",48.0
Sunderland,2023Q1,289.0,660.0,155557.0,995.0,35561.0,2954.0,600.0,1205.0,234.0,1458.0,2594.0,9046.0,201818.0,,,,,,,,,,,
Sunderland,2023Q2,501.0,1456.0,340552.0,2075.0,79498.0,6224.0,1355.0,2469.0,499.0,3653.0,5982.0,20182.0,443763.0,2023.0,11.0,North East,E12000001,94.0,E08000024,"429600, 436064, 437000, 434635, 439000, 430000, 439279, 435000, 440024, 433620, 438707, 436310, 432022, 428760, 434521, 437078, 436437","556800, 558218, 557200, 554260, 560410, 546206, 555170, 558767, 556595, 557256, 557130, 555861, 556893, 556000, 555744, 551530, 554740, 559226, 559100","54.890053, 54.857201, 54.908691, 54.905048, 54.922401, 54.897512, 54.903182, 54.936844, 54.88197, 54.809401, 54.925095, 54.926124, 54.917349, 54.90737, 54.885873, 54.89541, 54.905387, 54.896187, 54.908831","-1.5399028, -1.5529627, -1.5022491, -1.4232738, -1.397574, -1.4558885, -1.5336861, -1.4392157, -1.4611472, -1.4631064, -1.4251762, -1.3892426, -1.3770084, -1.3932688, -1.3928254, -1.4346143, -1.435084, -1.455788, -1.4775071",456.0
Sunderland,2023Q3,306.0,483.0,116946.0,893.0,25509.0,2555.0,410.0,1098.0,201.0,720.0,1791.0,6775.0,150606.0,2023.0,11.0,North East,E12000001,94.0,E08000024,"435200, 434500, 435181, 439600, 430000, 438320, 431422","557220, 555400, 554000, 552146, 550710, 558137, 559546","54.892444, 54.879526, 54.850011, 54.916952, 54.908132, 54.929363, 54.862637","-1.4045342, -1.5338101, -1.5113435, -1.3838992, -1.4525338, -1.4529131, -1.4642145",168.0
Sunderland,2023Q4,60.0,40.0,9173.0,17.0,1675.0,82.0,36.0,48.0,3.0,2.0,10.0,181.0,11086.0,2023.0,11.0,North East,E12000001,94.0,E08000024,"439880, 438143","559016, 556347","54.924384, 54.900265","-1.4063849, -1.379653",48.0
Swansea,2000Q1,22.0,178.0,26075.0,373.0,3442.0,666.0,121.0,59.0,104.0,67.0,36.0,1053.0,31121.0,2000.0,4.0,Wales,W92000004,8.0,W06000011,"260000, 266330","197240, 194000","51.628890404, 51.65646327","-4.025293508, -3.932603211",48.0
Swansea,2000Q2,220.0,1032.0,164444.0,2086.0,25724.0,5782.0,885.0,704.0,764.0,2475.0,948.0,11558.0,204844.0,2000.0,4.0,Wales,W92000004,8.0,W06000011,"259200, 266530, 257350, 263080, 265000, 268970, 261800, 268140, 261680, 255100, 263000, 263895, 266200, 259100, 261150","200000, 191300, 195300, 195000, 194300, 201640, 194700, 190000, 203860, 202550, 199000, 195065, 192600, 199100","51.67362249, 51.635677783, 51.615725848, 51.630784597, 51.697591711, 51.681549174, 51.703976263, 51.591822384, 51.683235237, 51.674443416, 51.637094205, 51.634862842, 51.602423055, 51.640541441, 51.715722058","-4.038993732, -4.061154917, -4.04096986, -4.000025337, -4.095178152, -3.896359256, -3.998161613, -3.979919358, -3.952076642, -3.934977522, -3.967216539, -3.98080048, -3.93263556, -4.009777454, -3.908733537",348.0
Swansea,2000Q3,59.0,446.0,70496.0,857.0,10467.0,3472.0,547.0,741.0,412.0,1295.0,494.0,6961.0,89227.0,2000.0,4.0,Wales,W92000004,8.0,W06000011,"265415, 265300, 259100, 261980","198000, 203700, 199340, 196000","51.663782469, 51.676629933, 51.714284391, 51.646644229","-3.946584211, -3.996989025, -4.040905113, -3.949533511",84.0
Swansea,2000Q4,232.0,351.0,76945.0,640.0,9926.0,2780.0,509.0,452.0,330.0,902.0,338.0,5311.0,93173.0,2000.0,4.0,Wales,W92000004,8.0,W06000011,"265000, 266000, 263100, 255192","187813, 193100, 193550, 192400, 199260","51.620485173, 51.624768092, 51.675378776, 51.614194929, 51.57054008","-3.951189479, -3.981299876, -3.937195662, -4.090853182, -3.951459373",120.0
Swansea,2001Q1,93.0,314.0,56274.0,590.0,6052.0,1154.0,156.0,65.0,83.0,76.0,36.0,1570.0,64800.0,2001.0,4.0,Wales,W92000004,8.0,W06000011,"265000, 257000, 266600, 260000","192400, 195090, 197240, 198000","51.638749444, 51.614194929, 51.662536399, 51.65646327","-3.929120435, -4.025293508, -3.951189479, -4.068943682",96.0
Swansea,2001Q2,257.0,999.0,135597.0,1176.0,21176.0,5394.0,829.0,542.0,849.0,2258.0,1083.0,10955.0,169903.0,2001.0,4.0,Wales,W92000004,8.0,W06000011,"259200, 260000, 266530, 262470, 268970, 260620, 267180, 266000, 263895, 263000, 255100","192000, 197700, 193000, 201640, 193550, 198480, 202550, 199000, 195065, 192600, 194300","51.697591711, 51.703976263, 51.609987716, 51.674443416, 51.618518172, 51.667605399, 51.662340719, 51.624768092, 51.635677783, 51.615725848, 51.630784597","-4.038993732, -4.014646797, -4.095178152, -3.987549519, -3.921736108, -3.937195662, -3.967216539, -3.98080048, -3.93263556, -4.025790574, -3.896359256",264.0
